symbol,company_id,year_id,revenue,net_profit,total_assets,borrowings,equity_capital,reserves,operating_cash_flow,net_profit_margin_pct,return_on_assets,debt_to_equity,equity_ratio,cash_conversion_ratio,revenue_growth,overall_score,health_label
CHOLAFIN,24,14,2570.0,308.0,18228.0,15269.0,143.0,1809.0,-3754.0,0.1198443579766537,0.016897081413210446,2.1772750813318615,0.10708799648891815,0.0,0.0,0.05738869494286609,WEAK
CHOLAFIN,24,19,3279.0,368.0,21544.0,18075.0,143.0,2144.0,-2447.0,0.11222933821286978,0.01708132194578537,2.18642950364436,0.1061548458967694,0.0,0.2436325989553827,0.18863206144763345,WEAK
CHOLAFIN,24,25,3715.0,444.0,23868.0,19950.0,144.0,2531.0,-2264.0,0.11951547779273217,0.01860231271995978,2.13510610923802,0.1120747444276856,0.0,0.12484018030721131,0.1277602208912616,WEAK
CHOLAFIN,24,31,4214.0,575.0,27889.0,22546.0,156.0,3514.0,-2809.0,0.1364499288087328,0.020617447739252035,1.9661782493300346,0.1315931012227043,0.0,0.12603363721227484,0.13987817222829443,WEAK
CHOLAFIN,24,36,4694.0,718.0,30598.0,24071.0,156.0,4142.0,-1468.0,0.15296122709842352,0.023465585986012158,1.8871472014772595,0.14046669716974966,0.0,0.10787278204683455,0.13603224764860408,WEAK
CHOLAFIN,24,41,5559.0,918.0,44167.0,38330.0,156.0,4969.0,-7926.0,0.1651376146788991,0.02078474879434872,2.1375953948649515,0.11603686009916907,0.0,0.1691331385425007,0.15581790295476172,WEAK
CHOLAFIN,24,46,7108.0,1197.0,57490.0,50567.0,156.0,6052.0,-9317.0,0.16840180078784467,0.020821012349973907,2.2132573051107047,0.10798399721690728,0.0,0.24580267432107242,0.19327874267981277,WEAK
CHOLAFIN,24,51,8712.0,1054.0,64058.0,55005.0,164.0,8036.0,-2075.0,0.12098255280073462,0.016453838708670267,2.0422492576773137,0.1280089918511349,0.0,0.20348047533825453,0.17687703119649173,WEAK
CHOLAFIN,24,56,9583.0,1521.0,74644.0,63730.0,164.0,9436.0,-8848.0,0.15871856412396954,0.020376721504742512,2.0332067036319175,0.12861047103585016,0.0,0.0952893097309658,0.12154029547033314,WEAK
CHOLAFIN,24,61,10148.0,2154.0,82478.0,69174.0,164.0,11605.0,-5571.0,0.21225857311785573,0.026116055190475034,1.9282762473575394,0.14269259681369578,0.0,0.05728594637541033,0.11167509482041303,WEAK
CHOLAFIN,24,66,12884.0,2665.0,113627.0,97358.0,164.0,14182.0,-27105.0,0.20684570009313877,0.023453932604046573,2.052381357935651,0.12625520342876254,0.0,0.2387095897319169,0.20202549209215773,WEAK
CHOLAFIN,24,70,19163.0,3420.0,156686.0,134475.0,168.0,19425.0,-35683.0,0.17846892448990243,0.021827093677801463,2.062221703808317,0.12504627088572048,0.0,0.3969951050174058,0.2852115023221951,AVERAGE
CIPLA,25,14,8279.0,1545.0,11658.0,967.0,161.0,8858.0,1398.0,0.18661674115231308,0.13252702007205353,0.10185064889484644,0.7736318407960199,0.6444055589016269,0.0,0.3194950301719308,AVERAGE
CIPLA,25,19,10173.0,1404.0,13400.0,1248.0,161.0,9890.0,1563.0,0.1380123857269242,0.10477611940298508,0.11704209418450641,0.7500746268656716,0.7482260357050654,0.20601496365494248,0.4343098116751737,EXCELLENT
CIPLA,25,25,11345.0,1229.0,15670.0,1703.0,161.0,10641.0,1173.0,0.10832966064345527,0.07843012125079771,0.14639726215888302,0.6893426930440332,0.6701008930738941,0.10903996642019378,0.36051553286706783,GOOD
CIPLA,25,31,13790.0,1383.0,21049.0,5202.0,161.0,11356.0,1741.0,0.10029006526468455,0.06570383391134971,0.3727215925687386,0.5471518836999383,0.8148591792948183,0.19516657357340547,0.3917598187598962,GOOD
CIPLA,25,36,14394.0,1035.0,20869.0,4113.0,161.0,12383.0,2382.0,0.07190496040016674,0.049595093200440844,0.28358808488691867,0.6010829459964541,1.1943615464158224,0.04286776128040213,0.35891534791339574,GOOD
CIPLA,25,41,15156.0,1417.0,22673.0,4098.0,161.0,14068.0,1463.0,0.09349432567959884,0.06249724341728047,0.25309324677218525,0.6275746482600449,0.7092483334393112,0.05158504007074194,0.3185893750927251,AVERAGE
CIPLA,25,46,16362.0,1492.0,23762.0,4316.0,161.0,14851.0,1691.0,0.09118689646742452,0.06278932749768538,0.25270494047963005,0.63176500294588,0.7577066465183867,0.07656507993515205,0.33780789682343215,GOOD
CIPLA,25,51,17132.0,1500.0,23423.0,2816.0,161.0,15602.0,3068.0,0.08755545178613122,0.0640396191777313,0.16436648897962822,0.6729710113990522,1.1136103642455446,0.045986486661618066,0.3688914143948479,GOOD
CIPLA,25,56,19160.0,2389.0,24855.0,2014.0,161.0,18165.0,3755.0,0.12468684759916493,0.09611748139207403,0.10426857407739241,0.7373164353248843,0.9446011275016986,0.11187671278958991,0.40179701964199094,EXCELLENT
CIPLA,25,61,21763.0,2547.0,26857.0,1056.0,161.0,20680.0,3326.0,0.11703349722005238,0.09483561082771717,0.04942744075875139,0.7759988085043006,0.8354493805430625,0.1273865075892155,0.40583469849812004,EXCELLENT
CIPLA,25,66,22753.0,2833.0,29300.0,803.0,161.0,23246.0,3238.0,0.1245110534874522,0.09668941979522185,0.033730648022199786,0.7988737201365188,0.7621871152999176,0.04448572470305972,0.357506532085758,GOOD
CIPLA,25,70,25774.0,4154.0,32533.0,559.0,161.0,26545.0,4134.0,0.1611701714906495,0.12768573448498446,0.020715569116252622,0.8208895582946547,0.6907369600632067,0.12466922703120971,0.40047036380352063,EXCELLENT
COALINDIA,26,14,68303.0,17356.0,110983.0,1305.0,6316.0,42156.0,9109.0,0.2541030408620412,0.15638431111071066,0.026566718314006265,0.436751574565474,0.4218848373738466,0.0,0.25608606039411014,WEAK
COALINDIA,26,19,70608.0,15112.0,104938.0,178.0,6316.0,36088.0,14525.0,0.21402673917969636,0.14400884331700622,0.004188931360049624,0.40408622234081076,0.6735344505312382,0.033189763049771566,0.29412149348845334,AVERAGE
COALINDIA,26,25,74120.0,13727.0,111267.0,408.0,6316.0,34037.0,14382.0,0.18519967620075553,0.12336991201344513,0.010060000515742016,0.36266817654830275,0.7167251134874919,0.0485419488899677,0.29832824169866645,AVERAGE
COALINDIA,26,31,77861.0,14267.0,113560.0,1199.0,6316.0,28517.0,13154.0,0.18323679377351948,0.12563402606551602,0.0338422192042464,0.30673652694610776,0.6533599650666105,0.04923978424804651,0.2827302741086478,AVERAGE
COALINDIA,26,36,78164.0,9280.0,118587.0,3014.0,6207.0,18311.0,16461.0,0.11872473261347935,0.07825478340796209,0.11594142286331527,0.2067511615944412,1.0202235046540782,0.0038839978324915706,0.2737796285077678,AVERAGE
COALINDIA,26,41,85244.0,7038.0,125471.0,1538.0,6207.0,13971.0,21115.0,0.0825629956360565,0.0560926429214719,0.07345641405701711,0.16081803763419436,1.3863298819439775,0.08670854895738256,0.35016265645095934,GOOD
COALINDIA,26,46,99586.0,17464.0,133021.0,2210.0,6163.0,20292.0,16356.0,0.17536601530335588,0.13128754106494464,0.08023169000425101,0.1988783725877869,0.6609107242227915,0.15550386000667824,0.32326073859216076,AVERAGE
COALINDIA,26,51,96080.0,16700.0,150020.0,6434.0,6163.0,25994.0,4977.0,0.1738134887593672,0.11131849086788428,0.18238893228536773,0.21435141981069192,0.2608430711900771,0.0,0.19316495346462534,WEAK
COALINDIA,26,56,90026.0,12702.0,161051.0,5884.0,6163.0,30355.0,10592.0,0.14109257325661476,0.07886942645497388,0.14939024122223105,0.22674804875474228,0.606436355299677,0.0,0.23040180949969988,WEAK
COALINDIA,26,61,109715.0,17378.0,179436.0,3514.0,6163.0,36980.0,41107.0,0.15839219796746115,0.09684790120154262,0.07830279005465467,0.2404367016652177,1.213565272685656,0.19778757698903915,0.4097041257396987,EXCELLENT
COALINDIA,26,66,138252.0,31723.0,221396.0,4331.0,6163.0,54680.0,35734.0,0.22945780169545468,0.14328623823375308,0.06876384055526831,0.2748152631483857,0.754448387999073,0.231192012356084,0.39017461591771596,GOOD
COALINDIA,26,70,142324.0,37369.0,236470.0,6523.0,6163.0,76567.0,18103.0,0.2625628846856468,0.15802850255846407,0.07589274033811588,0.34985410411468687,0.3950369052360151,0.029028041796052576,0.2550303065731332,WEAK
DABUR,27,14,6140.0,766.0,4709.0,1151.0,174.0,1921.0,870.0,0.1247557003257329,0.1626672329581652,0.4378699157182984,0.4448927585474623,0.7588273474221011,0.0,0.26575859316928313,AVERAGE
DABUR,27,19,7058.0,916.0,5312.0,708.0,174.0,2482.0,1098.0,0.12978180787758573,0.17243975903614459,0.2363095104965142,0.5,0.7878617086043774,0.13933698309402717,0.3617894193615957,GOOD
DABUR,27,25,7795.0,1068.0,6106.0,734.0,176.0,3178.0,1047.0,0.13701090442591404,0.17490992466426467,0.1979021895003862,0.5492957746478874,0.6832670719602382,0.09932077725666147,0.3381675102458418,GOOD
DABUR,27,31,7780.0,1254.0,6932.0,805.0,176.0,3995.0,1187.0,0.16118251928020566,0.1809001731102135,0.17647054022207012,0.6017022504327756,0.6660693492000941,0.0,0.29277747751254074,AVERAGE
DABUR,27,36,7614.0,1280.0,7732.0,975.0,176.0,4671.0,1227.0,0.16811137378513266,0.16554578375581996,0.18328388846019256,0.6268753233316089,0.6722267412446306,0.0,0.29702310111292174,AVERAGE
DABUR,27,41,7722.0,1358.0,8702.0,938.0,176.0,5530.0,1092.0,0.17586117586117586,0.15605607906228453,0.15219593895974018,0.6557113307285681,0.5900749954201312,0.014084739881739023,0.3017778664429838,AVERAGE
DABUR,27,46,8515.0,1446.0,8437.0,699.0,177.0,5455.0,1499.0,0.16981796829125073,0.1713879340997985,0.1169935827062482,0.6675358539765319,0.7113076933669771,0.09775591627260702,0.36327331162235393,GOOD
DABUR,27,51,8685.0,1448.0,9337.0,522.0,177.0,6429.0,1614.0,0.16672423719055843,0.1550819320981043,0.07605236319991028,0.7075077648066831,0.7488850032719674,0.019768085578416587,0.3319376605530277,AVERAGE
DABUR,27,56,9562.0,1695.0,10833.0,509.0,177.0,7487.0,2115.0,0.1772641706755909,0.15646635281085572,0.06430199786543322,0.7074679220899105,0.809946448306196,0.09619951051084338,0.3813495570050717,GOOD
DABUR,27,61,10889.0,1742.0,12284.0,1030.0,177.0,8205.0,1802.0,0.15997795940857745,0.14181048518397915,0.11589892136223627,0.6823510257245197,0.7102221543125234,0.1299561951600122,0.3815592527656636,GOOD
DABUR,27,66,11530.0,1701.0,13652.0,1174.0,177.0,8796.0,1488.0,0.14752818733738074,0.12459712862584237,0.12295802698102518,0.6572663346029886,0.6284910746141958,0.057199228917043786,0.3281004781267417,AVERAGE
DABUR,27,70,12404.0,1811.0,15116.0,1365.0,177.0,9689.0,2013.0,0.14600128990648178,0.11980682720296375,0.12958330916935254,0.6526858957396137,0.7474178162878785,0.07306666695723495,0.34833984848589167,GOOD
DIVISLAB,28,14,2145.0,602.0,3139.0,33.0,27.0,2474.0,480.0,0.2806526806526807,0.1917808219178082,0.013108430003465309,0.7967505575023893,0.5863090140976058,0.0,0.3286639886872261,AVERAGE
DIVISLAB,28,19,2532.0,773.0,3710.0,18.0,27.0,2937.0,557.0,0.30529225908372826,0.20835579514824798,0.006054508908706221,0.798921832884097,0.5426551726283775,0.16586995190194953,0.41688179169263806,EXCELLENT
DIVISLAB,28,25,3115.0,852.0,4405.0,27.0,27.0,3469.0,826.0,0.2735152487961477,0.19341657207718502,0.007693441565811557,0.7936435868331442,0.6777713601978357,0.2072196479574867,0.45032456269081456,EXCELLENT
DIVISLAB,28,31,3776.0,1126.0,4898.0,42.0,53.0,4240.0,1038.0,0.2981991525423729,0.22988975091874234,0.009735820990081627,0.8764801959983667,0.6532868312667365,0.19243609604383785,0.45399529068677186,EXCELLENT
DIVISLAB,28,36,4064.0,1060.0,6155.0,36.0,53.0,5304.0,1150.0,0.2608267716535433,0.17221770917952883,0.0066976994562666795,0.8703493095044679,0.7347236074056858,0.07350246199292652,0.39351415649346366,GOOD
DIVISLAB,28,41,3891.0,877.0,6785.0,63.0,53.0,5872.0,776.0,0.22539193009509123,0.1292557111274871,0.01057677953618704,0.8732498157700811,0.6338401054488411,0.0,0.3395447673835605,GOOD
DIVISLAB,28,46,4946.0,1353.0,8036.0,106.0,53.0,6904.0,954.0,0.27355438738374444,0.1683673469387755,0.015121543485280917,0.865729218516675,0.5336236300029656,0.23991297509680798,0.462213274859655,EXCELLENT
DIVISLAB,28,51,5394.0,1377.0,8531.0,39.0,53.0,7257.0,1216.0,0.25528364849833146,0.1614113234087446,0.005320975785047045,0.8568749267377799,0.6329082868100095,0.08670805561831378,0.38727323621801407,GOOD
DIVISLAB,28,56,6969.0,1984.0,10771.0,5.0,53.0,9242.0,1947.0,0.2846893384990673,0.18419831027759725,0.0005377789858029146,0.8629653699749327,0.6837788375770422,0.25618451773884365,0.48853268599369004,EXCELLENT
DIVISLAB,28,61,8960.0,2960.0,13360.0,4.0,53.0,11675.0,1912.0,0.33035714285714285,0.2215568862275449,0.00034100597090892505,0.8778443113772455,0.49831526207162685,0.25129848453045733,0.4722637055726743,EXCELLENT
DIVISLAB,28,66,7767.0,1824.0,14425.0,4.0,53.0,12714.0,2459.0,0.23483970645036695,0.1264471403812825,0.00031325867591121726,0.8850606585788562,0.8536218069810942,0.0,0.3659514453553451,GOOD
DIVISLAB,28,70,7845.0,1600.0,15460.0,3.0,53.0,13518.0,1261.0,0.20395156150414276,0.1034928848641656,0.00022103518233296282,0.8778137128072445,0.5811675848222376,0.009992396747485682,0.33833601883652725,GOOD
DLF,29,14,7773.0,667.0,64647.0,26600.0,340.0,25389.0,2009.0,0.08580985462498392,0.01031757080761675,0.7099319503036949,0.39799217287731836,1.3892883753324954,0.0,0.3092603386455917,AVERAGE
DLF,29,19,8298.0,590.0,64525.0,24133.0,356.0,27039.0,1468.0,0.07110147023379128,0.009143742735373887,0.6317648342542105,0.42456412243316544,1.2493673794942297,0.06535833166259365,0.3358107944031112,GOOD
DLF,29,25,7649.0,507.0,66262.0,24495.0,356.0,27013.0,2037.0,0.06628317427114655,0.007651444266698862,0.6392139218412475,0.4130421659473001,1.6129819208688296,0.0,0.33695846322044914,GOOD
DLF,29,31,9926.0,305.0,61729.0,25264.0,357.0,23712.0,2957.0,0.0307273826314729,0.004940951578674529,0.717668522876793,0.3899139788430073,2.3697840065735476,0.2605826568255202,0.5502511191906629,EXCELLENT
DLF,29,36,8221.0,708.0,63954.0,29202.0,357.0,24216.0,-898.0,0.08612090986497993,0.011070456890890328,0.7831603959522191,0.38422928980204524,0.0,0.0,0.15502750460699438,WEAK
DLF,29,41,6707.0,4477.0,60585.0,17491.0,357.0,34954.0,270.0,0.6675115550916952,0.07389617892217545,0.40235453865436843,0.5828340348271024,0.05855966031035251,0.0,0.25201146062895974,WEAK
DLF,29,46,8366.0,1314.0,66483.0,17222.0,441.0,33135.0,2043.0,0.15706430791298112,0.019764451062677678,0.4140454576993844,0.5050313614006589,0.937971797935479,0.2210241159024066,0.41473477341769877,EXCELLENT
DLF,29,51,6083.0,-590.0,55890.0,8103.0,495.0,33952.0,356.0,-0.09699161597895775,-0.01055645016997674,0.2112579440802287,0.6163356593308285,0.0,0.0,0.19878060323708108,WEAK
DLF,29,56,5414.0,1083.0,53488.0,6886.0,495.0,34849.0,1460.0,0.20003694126339122,0.020247532156745438,0.17800222226809087,0.6607837271911456,0.853609518421129,0.0,0.321523828788042,AVERAGE
DLF,29,61,5717.0,1500.0,51167.0,4182.0,495.0,35867.0,2832.0,0.2623753716984432,0.02931576992983759,0.10886353084164747,0.710653350792503,1.0605642210305797,0.054456001089724794,0.38841798497342545,GOOD
DLF,29,66,5695.0,2034.0,52572.0,3334.0,495.0,37192.0,2375.0,0.3571553994732221,0.038689796850034236,0.08476892329805558,0.716864490603363,0.7736436087494324,0.0,0.3374029925181077,GOOD
DLF,29,70,6427.0,2724.0,59069.0,4834.0,495.0,38936.0,2539.0,0.4238369379181578,0.04611555976908362,0.1156419880951222,0.6675413499466726,0.658599818084376,0.12091926949000371,0.3875609393748095,GOOD
DMART,30,14,3341.0,94.0,1492.0,526.0,544.0,245.0,127.0,0.02813528883567794,0.06300268096514745,0.5108256237659907,0.5288203753351206,0.8548679192477489,0.0,0.2758233215521083,AVERAGE
DMART,30,19,4686.0,161.0,1808.0,641.0,547.0,409.0,198.0,0.0343576611182245,0.08904867256637168,0.5131242351636112,0.5287610619469026,0.8019180235038159,0.33830917671098437,0.4547481979497331,EXCELLENT
DMART,30,25,6439.0,212.0,2355.0,904.0,562.0,638.0,222.0,0.03292436713775431,0.0900212314225053,0.5615187380815088,0.5095541401273885,0.7164582594283925,0.3177939084704426,0.42947830897169864,EXCELLENT
DMART,30,31,8584.0,320.0,3102.0,1192.0,562.0,959.0,433.0,0.03727865796831314,0.1031592520954223,0.5786870203996388,0.49032882011605416,0.8557442320061213,0.28752675677235084,0.42503986983959086,EXCELLENT
DMART,30,36,11898.0,479.0,5819.0,1497.0,624.0,3218.0,455.0,0.04025886703647672,0.0823165492352638,0.3290453051716843,0.6602509022168758,0.6677758408179274,0.32647031343731653,0.4611295053164927,EXCELLENT
DMART,30,41,15033.0,806.0,5648.0,439.0,624.0,4045.0,730.0,0.053615379498436776,0.14270538243626063,0.08986302218149289,0.8266643059490085,0.6448531712009892,0.2338774658799833,0.44471776180260564,EXCELLENT
DMART,30,46,20005.0,902.0,7006.0,700.0,624.0,4963.0,807.0,0.04508872781804549,0.12874678846702825,0.11804153892391232,0.797459320582358,0.6390491630529672,0.285734457663501,0.4659541793870475,EXCELLENT
DMART,30,51,24870.0,1301.0,12076.0,333.0,648.0,10432.0,1280.0,0.052312022517088864,0.1077343491222259,0.02961137525232522,0.8905811263500037,0.6850437212061086,0.217680015506115,0.45132211790525695,EXCELLENT
DMART,30,56,24143.0,1099.0,13655.0,393.0,648.0,11536.0,1375.0,0.04552044070745143,0.08048333943610399,0.0317461334721578,0.8905811263500037,0.8114355985488119,0.0,0.34554710726873716,GOOD
DMART,30,61,30976.0,1492.0,15471.0,647.0,648.0,13030.0,1372.0,0.04816632231404959,0.0964384978346584,0.046217559924898954,0.8841057462348911,0.65210174731683,0.2492182280841494,0.4627558289938118,EXCELLENT
DMART,30,66,42840.0,2378.0,18105.0,643.0,648.0,15430.0,2630.0,0.055508870214752565,0.13134493233913283,0.03921353657476292,0.888041977354322,0.7447768355292073,0.3242595344853815,0.5155053194641406,EXCELLENT
DMART,30,70,50789.0,2536.0,21172.0,592.0,651.0,18047.0,2746.0,0.04993207190533383,0.11978084262233138,0.031170260648513776,0.8831475533723786,0.733716777299961,0.17020755012463562,0.4296472276879983,EXCELLENT
DRREDDY,31,14,11833.0,1527.0,13380.0,3682.0,85.0,6284.0,1378.0,0.12904588861658076,0.1141255605381166,0.45622966065337406,0.47600896860986547,0.643128364067379,0.0,0.25650121516272884,WEAK
DRREDDY,31,19,13415.0,1963.0,15906.0,4477.0,85.0,7780.0,1970.0,0.14632873648900485,0.12341254872375204,0.45058554338863394,0.49446749654218536,0.6949285781553485,0.12548124547516562,0.3346106566513562,AVERAGE
DRREDDY,31,25,15023.0,2336.0,18457.0,4314.0,85.0,9768.0,2524.0,0.1554949078080277,0.12656444709324374,0.3631393390568764,0.5338354012027957,0.7325983729464217,0.11320887620269916,0.3421937286523318,GOOD
DRREDDY,31,31,15568.0,2131.0,20330.0,3352.0,85.0,12484.0,3263.0,0.13688335046248715,0.10482046237088047,0.2364055275711672,0.6182488932611904,0.9286958716010582,0.035635165363362656,0.33692066482732147,GOOD
DRREDDY,31,36,14196.0,1292.0,21654.0,4918.0,83.0,12179.0,2144.0,0.09101155255001409,0.059665650688094575,0.33724086721561314,0.5662695114066685,0.9781165987615988,0.0,0.3067270031090569,AVERAGE
DRREDDY,31,41,14281.0,947.0,22349.0,5071.0,83.0,12489.0,1803.0,0.06631188292136406,0.04237326054857041,0.3388669852106075,0.5625307620027742,1.0660570974745387,0.00596974768654599,0.3166092821932802,AVERAGE
DRREDDY,31,46,15448.0,1950.0,22418.0,3838.0,83.0,13941.0,2870.0,0.12622993267736923,0.08698367383352663,0.24190540364276097,0.6255687394058346,0.9049445554868536,0.07854956265541721,0.35737241346680343,GOOD
DRREDDY,31,51,17517.0,2026.0,23223.0,2210.0,83.0,15516.0,2984.0,0.11565907404235885,0.08724109718813246,0.132497137857137,0.6717047754381432,0.9053725092702818,0.125692292843297,0.3935986688198391,GOOD
DRREDDY,31,56,19048.0,1952.0,26588.0,3031.0,83.0,17558.0,3570.0,0.10247795044099119,0.07341657890777795,0.15855438928592253,0.6634948096885813,1.0398856255170619,0.0837902712150514,0.3817129557839637,GOOD
DRREDDY,31,61,21545.0,2182.0,29746.0,3384.0,83.0,19129.0,2811.0,0.1012763982362497,0.0733544005916762,0.1622378156604377,0.6458683520473341,0.8277950441075932,0.12318166188323962,0.3775642946030245,GOOD
DRREDDY,31,66,24670.0,4507.0,32209.0,1347.0,83.0,23203.0,5888.0,0.18269152817186868,0.13992983327641342,0.056234685779937156,0.7229656307243317,0.835693177601465,0.13544415947346405,0.40813872911145316,EXCELLENT
DRREDDY,31,70,28011.0,5578.0,38780.0,2002.0,83.0,28171.0,4543.0,0.19913605369319196,0.14383702939659618,0.06845947142662914,0.7285714285714285,0.595782184001467,0.12700935962863313,0.3794087219647798,GOOD
EICHERMOT,32,9,6390.0,475.0,4471.0,23.0,27.0,1728.0,496.0,0.07433489827856025,0.10624021471706553,0.013020280173883701,0.3925296354283158,0.7150116642566837,0.0,0.267140327721837,AVERAGE
EICHERMOT,32,12,6810.0,525.0,5337.0,84.0,27.0,2028.0,716.0,0.07709251101321586,0.0983698707138842,0.04006258215207064,0.3850477796514896,0.8602745226129834,0.06365785177197762,0.3151409322624102,AVERAGE
EICHERMOT,32,17,8738.0,702.0,6403.0,58.0,27.0,2489.0,1047.0,0.08033875028610667,0.10963610807434016,0.02279077033574083,0.3929408089957832,0.9128660709927909,0.24928921036782314,0.4239582755640646,EXCELLENT
EICHERMOT,32,31,6173.0,1338.0,4939.0,23.0,27.0,3626.0,1463.0,0.21675036449052323,0.2709050415063778,0.006276456680295166,0.7396234055476817,0.7388005345719347,0.0,0.3335946906140863,AVERAGE
EICHERMOT,32,36,7033.0,1667.0,7009.0,112.0,27.0,5318.0,1708.0,0.23702545144319637,0.23783706662862034,0.020737643727086346,0.762590954487088,0.7053697205558361,0.13042841391412244,0.40451523524357874,EXCELLENT
EICHERMOT,32,41,8965.0,1960.0,9522.0,151.0,27.0,7003.0,2482.0,0.21862799776910205,0.20583910943079184,0.02125194330560694,0.738290275152279,0.8181602522298098,0.242714749731215,0.47214606780218615,EXCELLENT
EICHERMOT,32,46,9797.0,2203.0,11387.0,187.0,27.0,8891.0,1575.0,0.22486475451668878,0.1934662334240801,0.02075200697428637,0.7831737946781417,0.5393747012591117,0.08874810930540894,0.3653114740143534,GOOD
EICHERMOT,32,51,9154.0,1827.0,12450.0,249.0,27.0,9954.0,1694.0,0.19958488092637097,0.14674698795180724,0.024641294259085747,0.8016867469879518,0.6560697627770459,0.0,0.32936769250825954,AVERAGE
EICHERMOT,32,56,8720.0,1347.0,14559.0,219.0,27.0,11411.0,1691.0,0.15447247706422018,0.09252009066556768,0.018965712444570862,0.7856308812418435,0.8133195067453541,0.0,0.3397908270713733,GOOD
EICHERMOT,32,61,10298.0,1677.0,16140.0,108.0,27.0,12581.0,1527.0,0.16284715478733736,0.10390334572490706,0.00852950993303296,0.7811648079306072,0.6473935463650409,0.16633046370306143,0.4129924954981471,EXCELLENT
EICHERMOT,32,66,14442.0,2914.0,19198.0,288.0,27.0,14963.0,2823.0,0.2017726076720676,0.1517866444421294,0.01903057300466162,0.780810501093864,0.6774097178467209,0.33819092640504034,0.5128833202310504,EXCELLENT
EICHERMOT,32,70,16536.0,4001.0,23115.0,419.0,27.0,18018.0,3724.0,0.24195694242864055,0.17309106640709496,0.022954252230937163,0.7806619078520441,0.6579174929087112,0.1353991943504772,0.4038796117603889,EXCELLENT
GAIL,33,14,50974.0,4367.0,59809.0,16472.0,1268.0,27526.0,6603.0,0.08567112645662495,0.07301576685783076,0.4523891667033706,0.48143256031700915,0.9210879997837149,0.0,0.2832452891093853,AVERAGE
GAIL,33,19,61765.0,4786.0,66865.0,18537.0,1268.0,31188.0,4615.0,0.077487250060714,0.07157705825170119,0.4518030424979028,0.48539594705750394,0.6751210771102323,0.19202116218022203,0.3611048080561552,GOOD
GAIL,33,25,60557.0,3160.0,69669.0,18291.0,1268.0,32754.0,4214.0,0.052182241524514096,0.0453573325295325,0.430237531961668,0.4883377111771376,0.8473882722131321,0.0,0.27424335539988004,AVERAGE
GAIL,33,31,52053.0,1874.0,59063.0,9052.0,1268.0,35135.0,3960.0,0.03600176742935085,0.031728831925232376,0.22207163674485134,0.6163418722381186,1.1356276876292992,0.0,0.33112447113274274,AVERAGE
GAIL,33,36,48552.0,3374.0,58291.0,6553.0,1691.0,37614.0,6024.0,0.06949250288350635,0.057882005798493764,0.1541979282430822,0.6742893414077645,1.0243979165568473,0.0,0.33347354662533996,AVERAGE
GAIL,33,41,54496.0,4805.0,61353.0,3876.0,2255.0,39424.0,8769.0,0.08817160892542572,0.07831727869867815,0.0889229823309875,0.6793310840545694,1.0384991558593109,0.11549191594672373,0.4030718188007742,EXCELLENT
GAIL,33,46,76190.0,6553.0,68426.0,2224.0,2255.0,43749.0,7984.0,0.08600866255414097,0.09576769064390729,0.04721141602472942,0.67231754011633,0.796774163386828,0.3351029160046405,0.4973722091158303,EXCELLENT
GAIL,33,51,72518.0,9515.0,74934.0,6912.0,4510.0,44758.0,8345.0,0.13120880333158663,0.12697840766541224,0.13128603859685975,0.6574852536899138,0.6296940747002402,0.0,0.29561601885920413,AVERAGE
GAIL,33,56,57372.0,6143.0,81030.0,7873.0,4440.0,48742.0,8993.0,0.1070731367217458,0.07581142786622239,0.13805510405392452,0.6563248179686536,0.9017627901277321,0.0,0.321622252121439,AVERAGE
GAIL,33,61,92770.0,12304.0,96584.0,9216.0,4440.0,59674.0,9420.0,0.13262908267758974,0.12739170048869378,0.1343070532904501,0.66381595295287,0.5684932274093106,0.48056693223321356,0.5510128444652093,EXCELLENT
GAIL,33,66,145668.0,5596.0,107805.0,17816.0,6575.0,58352.0,3205.0,0.03841612433753467,0.051908538565001626,0.24247585668494498,0.6022633458559437,0.4528132945884399,0.4512067480384867,0.5005850277597294,EXCELLENT
GAIL,33,70,133228.0,9903.0,124735.0,21794.0,6575.0,70422.0,12586.0,0.07433122166511544,0.07939231170080571,0.2492400474314614,0.6172846434441015,0.8201885592371827,0.0,0.2999858431172336,AVERAGE
GODREJCP,34,14,6412.0,845.0,7695.0,2456.0,34.0,3279.0,820.0,0.13178415470991892,0.10981156595191682,0.5546446319569935,0.43053931124106565,0.6782437750573703,0.0,0.2496030225385285,WEAK
GODREJCP,34,19,7599.0,819.0,8320.0,2373.0,34.0,3741.0,1116.0,0.10777733912356889,0.0984375,0.4877264429753614,0.45372596153846156,0.8597785216108128,0.16984542494034144,0.36555555233840287,GOOD
GODREJCP,34,25,8273.0,976.0,9125.0,2717.0,34.0,4277.0,1027.0,0.11797413272089931,0.10695890410958904,0.48873227455985324,0.47243835616438357,0.7189387492527257,0.08498054052039788,0.30790801283769054,AVERAGE
GODREJCP,34,31,8424.0,831.0,9679.0,2891.0,34.0,4233.0,847.0,0.09864672364672365,0.08585597685711334,0.5173196081379711,0.4408513276164893,0.7027280921717033,0.018087574623628533,0.2622044892849319,WEAK
GODREJCP,34,36,9268.0,1308.0,12940.0,4001.0,34.0,5268.0,1860.0,0.14113077255071213,0.10108191653786708,0.5622528209195878,0.4097372488408037,0.8846012209171724,0.09548283173845531,0.32087109919232426,AVERAGE
